================================================================================
严苛版中线买点 回测报告（评分≥85分 + 6项过滤 + 回踩入场）
回测时间: 2026-06-27 21:18
入场方式: 信号后等待回踩MA10/MA20确认
过滤条件: 评分≥85 + 6项(量比0.5~2.5+趋势连续+MACD零轴张口+RSI60~85)
================================================================================

总计扫描: 182 只股票
累计交易日: 21829 天
严苛信号数: 452 个

────────────────────────────────────────────────────────────────────────────────
一、各股票评分统计
--------------------------------------------------------------------------------
代码                     评分范围     均值   S级     严苛信号
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260209      趋势确认    57  +11.86% -23.09% -23.96%   63.4  2.11
  20260210      趋势确认    60   +5.60% -24.99% -28.42%   71.5  2.88
  → +1日 均值= -2.92% 胜率=  0.0% 最大= -2.68% 最小= -3.16%
  → +5日 均值=-15.49% 胜率=  0.0% 最大=-13.24% 最小=-17.74%
  → +10日 均值=-24.04% 胜率=  0.0% 最大=-23.09% 最小=-24.99%
  → +20日 均值=-26.19% 胜率=  0.0% 最大=-23.96% 最小=-28.42%

============================================================
  688365.SH  |  评分区间 49~49  |  均值 49.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260507      趋势确认    49  +12.79% -14.64% -18.37%   81.3  2.15

============================================================
  000066.SZ  |  评分区间 34~89  |  均值 59.2  |  严苛信号 5次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260428      趋势确认    34   +6.32% +16.62%  +6.64%   89.1  2.32
  20260430      趋势确认    51   +9.99%  -4.72% -17.25%   94.9  1.37
  20260507      趋势确认    81  +10.00% -11.98% -28.30%   98.0  1.70
  20260512      趋势确认    89   +8.38% -25.70% -34.68%   89.4  1.56
  20260625      趋势确认    41   +7.74%  -5.74%  -5.74%   79.0  1.53
  → +1日 均值= +1.75% 胜率= 40.0% 最大=+14.37% 最小= -8.26%
  → +5日 均值= +3.02% 胜率= 40.0% 最大=+35.03% 最小=-15.94%
  → +10日 均值= -6.30% 胜率= 20.0% 最大=+16.62% 最小=-25.70%
  → +20日 均值=-15.87% 胜率= 20.0% 最大= +6.64% 最小=-34.68%

============================================================
  301565.SZ  |  评分区间 58~58  |  均值 58.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260528      趋势确认    58  +20.02%  -2.99% -12.17%   84.7  4.05

============================================================
  002716.SZ  |  评分区间 132~132  |  均值 132.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260302      趋势确认   132  +10.01% -18.76% -26.18%   72.9  1.70

============================================================
  605060.SH  |  评分区间 42~75  |  均值 58.5  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260206      趋势确认    42   +5.80% +19.46% +19.59%   75.7  1.37
  20260210      趋势确认    75  +10.01%  +1.58%  -5.06%   89.5  1.32
  → +1日 均值=+12.25% 胜率=100.0% 最大=+19.53% 最小= +4.97%
  → +5日 均值=+28.51% 胜率=100.0% 最大=+31.80% 最小=+25.21%
  → +10日 均值=+10.52% 胜率=100.0% 最大=+19.46% 最小= +1.58%
  → +20日 均值= +7.27% 胜率= 50.0% 最大=+19.59% 最小= -5.06%

============================================================
  000815.SZ  |  评分区间 66~66  |  均值 66.0  |  严苛信号 2次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260309      趋势确认    66   +9.99%  +8.15%  +6.84%   77.5  2.72
  20260324      趋势确认    66   +5.98%  -3.46%  -2.11%   75.3  1.63
  → +1日 均值= -5.03% 胜率=  0.0% 最大= -3.32% 最小= -6.73%
  → +5日 均值= -8.29% 胜率=  0.0% 最大= -0.53% 最小=-16.04%
  → +10日 均值= +2.35% 胜率= 50.0% 最大= +8.15% 最小= -3.46%
  → +20日 均值= +2.37% 胜率= 50.0% 最大= +6.84% 最小= -2.11%

============================================================
  688400.SH  |  评分区间 42~80  |  均值 64.7  |  严苛信号 3次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260430      趋势确认    80  +20.01%  +7.65% -12.09%   84.1  2.40
  20260506      趋势确认    72   +4.84%  +2.54% -11.53%   86.7  1.99
  20260618      趋势确认    42  +14.10%  -4.65%  -4.65%   80.9  1.83
  → +1日 均值= +2.47% 胜率= 66.7% 最大= +7.01% 最小= -5.43%
  → +5日 均值= +1.74% 胜率= 66.7% 最大= +5.67% 最小= -4.65%
  → +10日 均值= +1.85% 胜率= 66.7% 最大= +7.65% 最小= -4.65%
  → +20日 均值= -9.42% 胜率=  0.0% 最大= -4.65% 最小=-12.09%

============================================================
  301323.SZ  |  评分区间 37~79  |  均值 55.0  |  严苛信号 7次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260331      趋势确认    50  +12.49%  +2.48%  +6.62%   77.2  2.71
  20260409      趋势确认    56   +8.36%  +1.87% +13.83%   80.9  2.04
  20260420      趋势确认    53   +4.54%  +7.91% +23.11%   76.2  1.31
  20260609      趋势确认    37   +8.57%  +4.44%  +5.77%   58.4  1.34
  20260611      趋势确认    38   +5.62%  -0.40%  -0.40%   62.5  1.52
  20260612      趋势确认    79  +20.00%  -9.55%  -9.55%   81.1  2.18
  20260615      趋势确认    72   +4.84% -16.00% -16.00%   83.9  2.48
  → +1日 均值= +4.49% 胜率= 57.1% 最大=+23.99% 最小= -6.37%
  → +5日 均值= +3.61% 胜率= 42.9% 最大=+24.75% 最小=-14.47%
  → +10日 均值= -1.32% 胜率= 57.1% 最大= +7.91% 最小=-16.00%
  → +20日 均值= +3.34% 胜率= 57.1% 最大=+23.11% 最小=-16.00%

============================================================
  300814.SZ  |  评分区间 40~67  |  均值 50.5  |  严苛信号 4次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260226      趋势确认    40   +4.40%  +4.44% -10.11%   82.8  1.59
  20260302      趋势确认    67  +10.11% -19.53% -25.96%   91.4  1.34
  20260430      趋势确认    41   +5.07% +24.99% +37.87%   82.0  1.43
  20260506      趋势确认    54   +7.59%  +9.29% +32.83%   88.6  1.63
  → +1日 均值= +6.79% 胜率=100.0% 最大=+17.95% 最小= +0.09%
  → +5日 均值= +9.09% 胜率= 75.0% 最大=+16.45% 最小= -1.84%
  → +10日 均值= +4.80% 胜率= 75.0% 最大=+24.99% 最小=-19.53%
  → +20日 均值= +8.66% 胜率= 50.0% 最大=+37.87% 最小=-25.96%

============================================================
  688383.SH  |  评分区间 45~76  |  均值 57.3  |  严苛信号 3次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260401      趋势确认    45   +7.44% +19.74% +21.05%   78.4  1.95
  20260402      趋势确认    51   +5.74% +12.26% +16.16%   83.0  1.76
  20260421      趋势确认    76   +4.41%  +1.48% +41.29%   85.9  1.62
  → +1日 均值= +3.93% 胜率= 66.7% 最大= +8.55% 最小= -0.60%
  → +5日 均值=+10.17% 胜率=100.0% 最大=+20.35% 最小= +0.02%
  → +10日 均值=+11.16% 胜率=100.0% 最大=+19.74% 最小= +1.48%
  → +20日 均值=+26.17% 胜率=100.0% 最大=+41.29% 最小=+16.16%

============================================================
  600188.SH  |  评分区间 40~52  |  均值 47.0  |  严苛信号 3次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260601      趋势确认    40  +10.00% -14.99% -26.58%   82.0  1.90
  20260603      趋势确认    49   +8.84% -22.48% -28.08%   87.7  1.40
  20260604      趋势确认    52   +5.01% -24.68% -31.74%   90.5  1.33
  → +1日 均值= +0.64% 胜率= 66.7% 最大= +6.04% 最小= -4.33%
  → +5日 均值= -6.54% 胜率= 33.3% 最大= +0.86% 最小=-12.87%
  → +10日 均值=-20.72% 胜率=  0.0% 最大=-14.99% 最小=-24.68%
  → +20日 均值=-28.80% 胜率=  0.0% 最大=-26.58% 最小=-31.74%

============================================================
  300041.SZ  |  评分区间 37~37  |  均值 37.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260622      趋势确认    37   +5.17%  +2.38%  +2.38%   74.2  1.35

============================================================
  301055.SZ  |  评分区间 48~86  |  均值 62.5  |  严苛信号 4次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260410      趋势确认    57  +11.94% +20.45% +50.72%   92.5  2.55
  20260413      趋势确认    86  +17.00%  -2.97% +20.57%   96.0  2.73
  20260616      趋势确认    59  +20.01% +12.42% +12.42%   80.0  2.97
  20260623      趋势确认    48   +8.46%  +3.46%  +3.46%   82.5  1.33
  → +1日 均值= +7.41% 胜率= 75.0% 最大=+16.63% 最小= -2.87%
  → +5日 均值=+14.23% 胜率=100.0% 最大=+21.74% 最小= +3.46%
  → +10日 均值= +8.34% 胜率= 75.0% 最大=+20.45% 最小= -2.97%
  → +20日 均值=+21.79% 胜率=100.0% 最大=+50.72% 最小= +3.46%

============================================================
  000880.SZ  |  评分区间 37~37  |  均值 37.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260226      趋势确认    37   +8.51% -19.14% -25.80%   63.7  1.65

============================================================
  002851.SZ  |  评分区间 37~65  |  均值 47.2  |  严苛信号 6次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260226      趋势确认    37   +6.11%  -7.65% -20.52%   65.3  1.31
  20260302      趋势确认    44   +6.11% -18.25% -26.26%   74.4  1.61
  20260526      趋势确认    40   +4.25%  +5.60% +24.72%   71.3  1.71
  20260601      趋势确认    37   +6.70% +16.89% +14.83%   58.6  1.46
  20260603      趋势确认    60   +6.78% +17.07%  +4.85%   78.4  2.07
  20260617      趋势确认    65   +9.33%  -9.05%  -9.05%   74.9  1.95
  → +1日 均值= +2.49% 胜率= 50.0% 最大=+12.84% 最小= -4.45%
  → +5日 均值= +1.81% 胜率= 50.0% 最大=+15.56% 最小= -9.08%
  → +10日 均值= +0.77% 胜率= 50.0% 最大=+17.07% 最小=-18.25%
  → +20日 均值= -1.91% 胜率= 50.0% 最大=+24.72% 最小=-26.26%

============================================================
  000567.SZ  |  评分区间 50~50  |  均值 50.0  |  严苛信号 1次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
  -----------------------------------------------------------------
  20260430      趋势确认    50  +10.07%  -4.24%  -8.02%   91.5  7.73

============================================================
  688031.SH  |  评分区间 55~109  |  均值 80.0  |  严苛信号 4次
============================================================
  信号日             方式    评分     信号涨幅    +10日    +20日   RSI6    量比
